log_id,user_id,session_id,timestamp,action_type,stage,region,quest_id,skill_used,experience_gained,level
ef9fa36b-4e74-489a-85a9-ba532bcc60c1,b3ef67c6-4860-4ef4-8afb-d0456940b86c,68f3a54e-17e6-4cf0-9834-8eb44adf7603,2025-07-17T21:41:19.336160,collect,stage_03,mountain,quest_010,skill_016,77,24
94557084-fd36-4fdc-862d-cdd9594910cc,51ad4b3a-91d5-48bd-a186-fb2a0b2aa437,1cba2377-74b0-47ef-b523-d68d657feb58,2025-08-07T22:25:56.336160,attack,stage_03,castle,quest_032,skill_050,94,21
2d355a66-c872-4a67-8116-bb1af70fef53,fa05f7e1-5941-48c5-a14f-80d5b7b569d4,6d3e723c-2598-445c-80f6-1003c1c9d1f3,2025-07-26T09:58:11.336160,attack,stage_02,desert,quest_069,skill_050,17,17
c40a0d30-882e-470f-b429-f35616c8f2c8,fda5eb19-957d-46ad-9466-2d60c15b3cca,3e1dfb12-050d-4296-a16c-18b40545e33a,2025-07-10T05:42:36.336160,jump,stage_02,dungeon,quest_077,skill_033,82,11
eadbb91d-ca3a-4e50-827b-50c0651002f4,909160cc-ba9e-423c-a8bf-755ece2310a3,a96cc1ad-19d2-4dfa-9715-b7052b485cd9,2025-07-11T02:01:55.336160,move,stage_02,forest,quest_002,skill_026,37,12
29e3364f-647a-460a-88f8-393eb190e3d3,fc8e9f4a-e59f-4e7e-857d-4f263b6271a7,3fe30f91-71fe-44df-bb49-06c168a0cf6b,2025-07-25T18:40:49.336160,move,stage_03,city,quest_052,skill_008,42,16
f35e1360-23c2-429d-a9a2-afbf66170950,d1485833-de5f-411f-9c66-4e7c46de8d6b,39803ee7-8a95-4114-8791-39f2a8a7a58a,2025-07-19T02:20:03.336160,jump,stage_05,dungeon,quest_060,skill_008,94,32
2d7a291b-2f65-4fce-b219-16a32b16f43c,507c33a9-3c11-4e8f-8237-3b361a7e4b62,8b387746-225e-4847-af3f-d69ff2706659,2025-07-31T22:33:30.336160,attack,stage_01,desert,quest_072,skill_010,23,6
7706134b-6742-45b6-a254-6e5c00c2e58d,35a54c12-2874-4a43-809e-59cb93c48f3a,82e2661a-0446-4661-a322-3596986f2fd3,2025-08-04T05:07:26.336160,move,stage_03,dungeon,quest_014,skill_008,45,25
359f4ba4-fb5a-4c52-82eb-2d2e55f2ea9b,2bd65e51-db5d-47a3-a6dd-2edbdddaeac0,59e726d9-e29b-4e98-bcbc-ad7e88274ba3,2025-07-31T18:21:27.336160,move,stage_09,castle,quest_049,skill_036,54,46
8aa47ac5-1235-4ba7-b771-d465664c179d,3fa1167e-59fb-45e7-9cef-91f49b6b7c65,c92a850a-8d14-4182-af9d-65340b3266cc,2025-07-20T07:31:34.336160,jump,stage_05,dungeon,quest_025,skill_040,76,29
27390e04-6d6a-4706-822c-583eda19aec2,6ff814ee-59e7-4701-bf32-dee37309dc96,e1a5e351-4d28-41eb-9bac-37414aba6b1a,2025-08-03T04:26:20.336160,jump,stage_04,dungeon,quest_002,skill_041,63,22
606b3d22-1abf-43e8-b86a-d0b91d8932cb,2bd65e51-db5d-47a3-a6dd-2edbdddaeac0,8cd80a6f-bbb3-4156-ab7c-50cb8576085a,2025-08-02T16:50:29.336160,move,stage_10,desert,quest_030,skill_034,29,50
84685df8-5b93-43fa-9911-cd207e275de9,b1777775-d10c-4d84-939a-194b7579427f,22f09c7e-fe78-4544-b638-a77b44b9ae67,2025-07-12T06:28:31.336160,attack,stage_02,desert,quest_031,skill_024,37,18
26515f16-5c48-49ba-b0c1-0c2388064df9,4d584c02-6559-4f59-8832-c4364f94c8bf,a38a2aef-1f01-4506-865f-eee7e2f9dfbe,2025-07-25T01:12:42.336160,attack,stage_06,city,quest_089,skill_003,52,40
c15297f0-2efb-4f7f-bae6-68bb46ccd990,a233c260-02b9-4e08-90fe-f4a95ef990a1,8d0a7695-40e0-4d06-9b4a-dd68f868b0d1,2025-07-22T01:05:28.336160,move,stage_06,dungeon,quest_081,skill_035,66,33
c6011b0d-5f4b-4aa9-a959-168fb7f36d37,4f0ccd21-21b5-4c29-986a-a05705c1a828,9b983ff3-9aba-4ca6-b66c-125f1ea93466,2025-08-01T05:21:54.336160,special_attack,stage_07,mountain,quest_099,skill_029,73,42
6fa5ef60-8565-49b1-b270-84391dfa3dce,10ff8650-486b-4a58-a8af-34810b6bb348,7244ae1b-97ad-4f85-bd52-d3d214bc0ed0,2025-08-07T22:43:33.336160,special_attack,stage_07,forest,quest_025,skill_001,75,40
8bb99326-24d2-4493-82ff-e71c80416b0f,ea114825-51c3-4a6c-b3bf-14479433b61c,311803a0-1148-4006-b04f-bd1a271cdc04,2025-07-14T03:03:59.336160,jump,stage_05,desert,quest_001,skill_003,60,32
f9224746-3d0c-47b8-a1e0-fb773a9e58c3,7597b8ae-0b9b-40f4-9ce4-f4d4357f2f92,6c3c743d-8bfa-41cd-a1bb-aeff29557dc0,2025-08-06T19:08:38.336160,jump,stage_03,dungeon,quest_073,skill_035,58,21
e6510eb4-d58f-4d6f-8e6b-c0749653ee64,d1485833-de5f-411f-9c66-4e7c46de8d6b,678a275e-6702-4829-a763-447359566a8e,2025-07-29T13:43:42.336160,attack,stage_05,city,quest_060,skill_041,12,32
3b2d4445-d2f0-4414-bcf6-3191236b30c9,6076a2a4-e151-497c-944e-75e160813ecb,4270d74d-35a3-4e1c-ad47-0477693504c8,2025-07-19T11:27:31.336160,jump,stage_01,mountain,quest_002,skill_001,37,14
2260d141-6a2c-4faa-87cd-6ac004e65808,6e1c6a89-b63f-4d02-be20-b0ab0d1d82af,49d24f7d-9938-4bf1-9a04-a0df2f0e34c7,2025-07-18T14:37:11.336160,move,stage_06,mountain,quest_027,skill_036,79,31
29d172b9-4530-45b5-a560-eb6b94d84f1e,5cbc8fbb-ab04-4e88-9476-eb1b0002bd62,e69eff6b-9063-4495-939a-4423f7823a3b,2025-07-19T09:45:51.336160,attack,stage_03,forest,quest_046,skill_001,11,21
f77522e9-d82a-4d2b-838f-9ee5580f7d5b,6db15e1b-1293-40bc-91af-039149cfee19,46673c39-f890-4a39-8b73-a0564639ff0f,2025-07-29T07:54:33.336160,attack,stage_03,mountain,quest_089,skill_035,51,24
a92f2bbe-c36c-4805-b5ba-75a81b39355b,2cbdcd42-8107-447d-80ad-f7b77f1d0e68,a9e848b8-d290-4f73-9ca9-c7b332fe11e8,2025-07-26T13:15:04.336160,collect,stage_02,city,quest_009,skill_018,18,18
cf67a54e-1f71-4081-9d9d-1204fe3f6c22,47b27fa9-35b8-4e6c-9a9c-c6344415ab71,4827c447-bc7c-4c5f-a94c-074b59ee824b,2025-07-18T11:28:27.336160,move,stage_04,forest,quest_100,skill_034,35,23
a3f54a43-29fa-41cb-b7ea-cd7f7eb360a8,068647ec-8c61-489b-8ec0-3991443c346c,51743da5-2634-4c97-8c5d-315a645c49a4,2025-08-03T23:12:02.336160,move,stage_06,castle,quest_050,skill_039,55,34
a7514f5d-fbae-426d-af40-2a487999764a,35a54c12-2874-4a43-809e-59cb93c48f3a,8367f19c-b03b-4a3d-b5a2-21396642ac9f,2025-07-21T10:41:12.336160,defend,stage_06,castle,quest_093,skill_027,85,34
68fd4422-a7d1-4b4f-80af-c687b519aeff,06489eee-ded2-41f9-ba7b-1ec9b83555b0,19759939-c6db-4116-bc9b-2af69a01a776,2025-07-30T04:34:34.336160,attack,stage_01,mountain,quest_074,skill_038,12,10
c57972b6-713d-48f1-9119-5c1bee6eb62b,049b3e3e-c7b8-4e4c-8d2d-2dcc104c4ccc,52b64e3b-ce40-49d8-9208-1e8199e1b890,2025-07-21T12:25:37.336160,attack,stage_01,dungeon,quest_041,skill_047,81,15
ba227e3e-0f0e-416d-b9ac-7c661f3e7596,e18cd873-90bc-4c52-b8a8-aa06e3e87f2b,0f3bfc6e-977a-447e-9e26-a39f6046f971,2025-07-20T22:16:46.336160,collect,stage_02,desert,quest_092,skill_012,45,15
eda14ebe-95d1-4ca8-9e82-515de6f71f36,da8695ea-c299-41df-a46b-8e5bd8701338,e47a1de6-3c4b-4e67-a0c7-2cd5432e7d08,2025-07-24T19:56:24.336160,attack,stage_06,mountain,quest_084,skill_012,50,40
428988e2-3f8a-4fba-9313-0c66050c08cd,10b900c4-206b-4939-b7ba-da52f657919d,a8ef066f-dd65-4860-990f-7a110b3fd338,2025-07-13T10:46:10.336160,attack,stage_01,dungeon,quest_052,skill_049,84,11
1a0c93bb-6501-429a-a327-4ab4bc5f1c46,95565ec9-850c-40c5-9e2a-fc42ec953925,6191c7ad-50cc-4952-b36b-59329f443dae,2025-07-22T13:32:07.336160,ultimate,stage_10,desert,quest_014,skill_004,65,50
2bd5af28-c690-4217-8dbc-43b447af42c3,7597b8ae-0b9b-40f4-9ce4-f4d4357f2f92,b99f38ce-055c-4bce-b3af-77322e147eb3,2025-07-19T10:48:14.336160,defend,stage_07,desert,quest_013,skill_044,15,36
02579eb9-6672-46b2-b83d-1879a5d98927,dcb5dbab-18ea-474c-a1b7-243e06aec326,9b5de344-06a2-4f13-9a57-b8f49c382fb3,2025-08-05T20:06:05.336160,collect,stage_04,dungeon,quest_005,skill_005,35,23
05356705-9f46-45dd-afdd-305f20605846,d27c06e7-a61a-49a0-9cb3-4d637dac4e0f,123a2a05-e67b-41ed-b175-966f8d053cc0,2025-07-25T05:14:49.336160,special_attack,stage_06,forest,quest_083,skill_049,48,35
4c3c2036-8edb-446a-8850-693438aae8bd,9e2ee0fa-569d-413f-97fc-e06e7d91a2b9,90a03bec-a4b0-4384-8fcc-df46ec0b866d,2025-07-15T13:54:30.336160,attack,stage_07,desert,quest_036,skill_049,36,36
38f80094-24d1-4c2c-925a-07cce9aeb551,eddf45c8-7a6a-4a75-8572-2e49fd4bf252,5fc2850c-dc86-482f-a998-903dbec71325,2025-07-24T14:35:56.336160,collect,stage_05,mountain,quest_057,skill_014,86,29
c33e0fdd-9120-414d-b653-aa6274b38db1,4f6ca8c4-ea4c-42f4-8449-cbc44dad037d,3febf31a-4c2e-46e4-a954-3000a42f83f2,2025-07-22T13:01:19.336160,attack,stage_08,castle,quest_052,skill_001,79,46
43dcaa77-b12f-410a-86f5-2da36954c830,10b900c4-206b-4939-b7ba-da52f657919d,a8ef066f-dd65-4860-990f-7a110b3fd338,2025-07-13T10:45:25.336160,jump,stage_01,desert,quest_098,skill_024,85,15
0601ecd2-5ba8-45ec-9779-f20f6c20e7b4,05c1d3a4-850d-4223-80aa-64f8bcd40197,30c91916-81c6-4cf0-8337-3b814a2b6c16,2025-08-07T12:36:01.336160,collect,stage_05,desert,quest_074,skill_024,86,31
91e59a90-3fcb-4d9a-9b5f-6b42db6ab3c4,3098cec5-d0b4-4bb0-bbb4-b48b45b0b9f6,2b407495-14d9-4d2f-a829-520ec27c4dcd,2025-07-10T12:43:57.336160,jump,stage_05,desert,quest_002,skill_031,17,29
b1e7a529-f358-496a-a01a-fdfdd1fc1cf1,9cfb5c9b-9d0c-420d-98fb-c6a1636860d9,7e0afb5d-93a7-477c-80da-3c90fad56bfe,2025-08-08T06:05:50.336160,attack,stage_04,city,quest_025,skill_025,38,21
e5584228-6008-4533-9878-dca23ca47c7f,e09b0437-8c2d-4391-896b-bab3d64c1e8b,75f6e35a-9d8b-437d-a9e0-7b26ebd1dec7,2025-07-22T16:57:50.336160,attack,stage_06,city,quest_062,skill_013,69,35
c298e708-2e87-4b6f-a985-4a95dc9b3e6b,da507e07-6c36-40a9-abd5-cc2fe5d0212a,316616e2-c549-43d9-af7d-c054edfe33a3,2025-07-09T21:43:12.336160,move,stage_09,dungeon,quest_039,skill_018,79,50
41bb7d97-133e-45e0-82d3-77a8db0f9297,c6a41872-6e90-4a62-a6c4-3bf8288d8498,4538d2c3-dbe0-452e-8f0c-f6e3d654bd7e,2025-08-02T22:22:24.336160,defend,stage_10,desert,quest_074,skill_007,79,50
7bc7cc07-5f77-4570-ba46-aae4e3b8bffe,d34ac4c4-59ed-4a4b-a18b-57ec0358201e,bf6581ff-f372-495e-8d26-8119664dff28,2025-08-08T02:10:30.336160,move,stage_01,forest,quest_022,skill_022,51,14
33705817-3e42-4c1c-b677-510b6ffeb3e5,5e32fe47-e2cb-4866-9141-f8e453ed3236,983814dc-9ab6-4a12-97e3-c7366b2dcbac,2025-07-29T19:40:12.336160,collect,stage_05,city,quest_026,skill_008,37,26
ad57ac01-578b-4a8d-87e9-cc692d35b13a,a0df47cf-8186-455f-9d1b-5f3ea8282d18,09ff8f33-d2a1-485e-a491-fa6f865a770d,2025-07-22T22:33:03.336160,attack,stage_03,city,quest_098,skill_016,90,21
e9603dfb-e6b9-454f-ba61-5045e0e7af5f,148898ce-6c55-4800-8174-328124255cb8,d90daf16-3d8c-4884-9e0a-74977a42e2e1,2025-07-15T02:13:29.336160,attack,stage_03,desert,quest_088,skill_044,42,16
580c92ff-8163-4089-8a35-179e564f7711,c454ebf8-38b0-4585-a023-8a7b38a26799,38439a6f-799c-46ee-9509-2cc788d39b51,2025-07-16T05:19:48.336160,collect,stage_02,castle,quest_059,skill_035,56,11
da728f53-6564-4332-87d7-3d921d9ce275,07dabb43-6e7d-44f9-973a-9f5d10d522c5,a5a91f81-921a-4f8c-90fb-5970f52d7c1b,2025-08-08T15:13:04.336160,attack,stage_07,desert,quest_064,skill_005,89,44
53a4c6b6-0f8d-432d-8f8f-6cb89b407257,3b692ec0-c586-46e5-b709-ab0100a2abb6,c9f8692c-391a-4f1c-9dc3-0f7bd32ecd1c,2025-07-23T05:19:03.336160,move,stage_06,forest,quest_017,skill_046,99,32
cfcb9b63-3685-4246-8f45-57b5cc8cc3ed,181c950d-c6b1-4745-8d5f-95c7b705ed60,6c1c075e-bfd7-4153-aa2d-b7cc79bcff50,2025-07-25T01:55:49.336160,collect,stage_04,dungeon,quest_014,skill_037,95,24
48365636-54b0-499e-9713-da423d502e1b,6123866e-307e-4399-b91f-503b2ebd9ea2,c84f6a10-b10f-4730-8bde-74e43565ca0e,2025-07-29T10:40:49.336160,jump,stage_03,forest,quest_046,skill_011,97,21
a5955cd0-b6d4-4258-8889-6d7d1b106ce5,ba7e59d6-779c-47a7-8bdc-e071804f578b,d8a5ff52-281c-4db2-b38b-d451992b0563,2025-08-08T16:00:14.336160,move,stage_01,city,quest_062,skill_039,75,13
bce7fd09-dd63-4b3c-a9a5-5d61d0178b4f,11d88ee9-16ea-44fd-b101-f3b662589233,cdb366e8-09fb-4c11-b8f8-f1250aeeac87,2025-08-07T06:51:39.336160,defend,stage_06,city,quest_082,skill_045,14,31
ef39c14a-cc56-4566-ae26-12136e7775f8,01b5430f-2123-47f6-a3fb-571b425a2b98,9ce097b2-e567-4687-a939-2ea087f893b8,2025-07-31T06:17:53.336160,attack,stage_07,mountain,quest_006,skill_005,67,43
22ce255f-e103-47e4-af76-6ee472ea20e5,0d427a83-8814-4b95-9483-451e97a57f1d,53173b3d-317e-4ea1-abac-57a4ff86a85f,2025-07-19T06:43:24.336160,special_attack,stage_10,castle,quest_037,skill_035,92,50
9b63d30b-6c36-47e7-bc80-eb94765b33b5,16916e6e-c8ac-420f-a538-e098245969a0,5535abea-e45e-4f5f-983e-91197ea491b0,2025-07-25T16:44:52.336160,attack,stage_05,dungeon,quest_029,skill_027,12,30
fee95588-5b5f-414f-87b9-7d888ff4ffd6,a1ad22f0-29c0-46ab-ae42-c85b0225f678,9087b3ee-cd2b-4c60-979a-43dca6557156,2025-07-16T02:37:04.336160,move,stage_03,city,quest_093,skill_049,90,16
5ca93696-ebd0-4b52-9fb5-d95f24418419,b0443bf9-a0e8-42f3-be26-b1453d11db10,dad28bb8-7a76-4c2f-bfe1-8f86ef7e516c,2025-07-11T22:16:32.336160,collect,stage_04,city,quest_079,skill_025,51,23
efce11e6-31d2-42da-87df-50978f7cf567,93f9f58c-92a7-425c-bcee-a48ed7c4810e,1a8e8bf7-a7e3-4ffc-8a1c-d6b5debef6ff,2025-07-24T01:34:31.336160,attack,stage_04,forest,quest_094,skill_007,30,26
3fe63d44-df52-4669-b201-d0e129106a12,30d0f6fa-93e9-49e0-8a55-29efd49144ff,1da7b4c5-8f63-4a5f-a340-e83c5f6904f1,2025-07-21T12:37:18.336160,move,stage_02,dungeon,quest_091,skill_039,78,18
7304db41-afce-4b0b-959a-f80c66d13729,95c1fb27-974c-434a-bb1e-ec41b4ed53ba,a280707c-f06f-4e8e-a967-841201492098,2025-08-02T19:42:49.336160,jump,stage_01,desert,quest_088,skill_019,97,10
0a87a55d-971c-48bb-afb1-0bc2c1f8bc80,dee7b126-9b68-470f-9730-d74ab1c0b25d,cbd1d6ae-fc62-4ddf-8e43-fb0143a89c94,2025-07-27T03:51:36.336160,special_attack,stage_06,dungeon,quest_053,skill_006,37,38
a44c3aff-1dd5-4d05-b13f-7c50cd6ad013,370f830f-a38b-4af6-a0d5-57543f0073f9,15deae58-9c58-47d7-adfd-9f72dbf75030,2025-07-22T11:33:16.336160,collect,stage_01,dungeon,quest_061,skill_034,51,9
a79d6d94-c5e0-445e-8989-c63cbbf69cbc,8d24785c-1e98-435a-bde3-14bf4b00ba91,3d5f6d4e-68fb-42cc-8285-05d4ed1754f1,2025-07-30T08:50:32.336160,jump,stage_01,castle,quest_038,skill_016,82,9
15e877f2-b1d4-45b8-a8fd-40054f264150,9edf0c0d-2aa6-4fd4-9ed9-ed278fa577e8,fae3bada-25be-43ca-9346-fafc2e61e945,2025-07-20T05:18:24.336160,move,stage_01,castle,quest_095,skill_025,55,10
fcac95fd-3ff4-46cc-b364-8976b650ec65,71976536-5722-4284-9957-24b7ea50d7cf,3bad7181-17b8-4663-8c5a-2e9718ef979f,2025-07-12T09:28:25.336160,jump,stage_05,desert,quest_008,skill_037,95,31
732b1dea-6e27-4c3b-a1d3-0a180b63a794,6cacde0d-087a-434f-a236-988bfcb2e643,e0391a32-3336-418d-a161-b3a5caec0367,2025-07-23T11:01:02.336160,collect,stage_04,dungeon,quest_082,skill_026,17,28
4815b045-e81d-45e1-83af-50c36b378efd,95314373-5d28-4c47-8046-6ef7e61b2855,a741dbb3-bdd1-4214-a209-c0196ec1d8b4,2025-07-14T15:26:56.336160,attack,stage_06,desert,quest_082,skill_043,38,31
c928c7b2-70be-41d1-8407-a4e67cc5963b,b234f848-d690-41b6-a86d-8b9d59424899,0231a9e0-80cf-47ff-ba57-c6e2cc43c31f,2025-07-30T17:21:48.336160,attack,stage_01,desert,quest_002,skill_021,37,14
db5f794a-09e9-43ca-91ec-d2e3864963b9,1463bd3d-c9e7-4c40-8e46-501e1a4d7cf9,7edd5acb-1723-487e-bb79-ac1d29357bb5,2025-07-13T18:23:50.336160,move,stage_06,desert,quest_033,skill_037,69,39
e14b8e3e-4595-46d6-b043-d8e43f8c7a98,4d584c02-6559-4f59-8832-c4364f94c8bf,a38a2aef-1f01-4506-865f-eee7e2f9dfbe,2025-07-25T01:00:33.336160,attack,stage_08,desert,quest_019,skill_025,58,42
217d21a0-8d58-464f-b989-542025d58667,fb45e391-3276-41f4-8270-5da10969df07,c398a6a4-077a-4ab7-95ea-da5790cee59c,2025-07-25T01:16:58.336160,attack,stage_04,forest,quest_016,skill_034,62,23
b3202ebb-a9d1-4c93-9bbd-3d1aefc35355,5a281ea7-fc3a-4575-942b-d61218d51963,d30487b3-4b0f-4f88-8d31-54071bb0fb15,2025-08-04T19:32:15.336160,move,stage_06,castle,quest_017,skill_024,50,32
67892796-8929-4e05-b597-f899b80b70a5,c78aff27-aa4b-4763-8b17-594853eed423,6ca36ce8-999f-4231-b0d1-612cda41f552,2025-07-16T19:28:17.336160,jump,stage_01,desert,quest_078,skill_020,33,12
ade1cccc-e53c-44fa-ba78-e61639306c54,a9ce3da6-fb62-41a3-bff5-ad2338ad91bc,4f8ad090-1e4f-4e75-a8ac-177e1ac135e8,2025-07-17T14:38:49.336160,special_attack,stage_10,forest,quest_061,skill_002,37,50
68b67d78-f008-4bfe-b551-3d698747d6df,6ac89f18-fd51-4672-8a85-90a790f159e8,031d8526-3e9c-4a06-841d-c701b5e6ac42,2025-07-29T05:04:57.336160,collect,stage_01,mountain,quest_018,skill_032,42,8
c5753494-ed5d-489c-84b5-6f9bbc01ee90,e0cb4652-4286-4e80-883e-db6b1d930bc0,93647cdc-e4ed-49cd-a4f8-2130dc243b49,2025-07-10T01:31:40.336160,collect,stage_05,city,quest_046,skill_037,48,27
c9a23b43-a29d-4c26-aefb-1934644b5f50,03eda97a-3bda-488e-b455-851b7d298188,2c484483-193a-42d0-9a46-383f37454a01,2025-08-02T18:45:58.336160,defend,stage_10,mountain,quest_034,skill_037,16,50
244213ee-0500-4cb0-bdab-2ac9a14c156d,9e7fda24-f102-42c1-b090-96f782608c81,c6c88ac9-f16d-4e94-afed-22b2aaac4b80,2025-07-11T03:26:56.336160,jump,stage_05,dungeon,quest_096,skill_010,87,28
dde5dfcd-e2f3-4ff3-833c-8ee4c051a510,5456841b-e7df-40ac-8d16-a3c80c64754f,037cba73-907f-4c7e-89e3-95b297aa0818,2025-07-16T12:36:03.336160,jump,stage_05,city,quest_052,skill_005,94,27
e0b44e7d-650b-4a6b-be7f-b333123f5c54,7949e682-4d07-4baa-8c2f-edbbe9c42334,2ab03b84-92e5-4f16-a24d-8504bc2d9356,2025-07-11T15:16:03.336160,move,stage_09,forest,quest_057,skill_018,88,50
823a1001-3c74-4445-a83f-44757b043676,feb4ff39-2874-42a3-9c7a-a1a0f16a9535,d28c78a0-902f-47ab-96ca-a9aa964ceb26,2025-07-16T03:54:53.336160,move,stage_01,dungeon,quest_006,skill_010,14,9
fdef9797-dbba-42aa-b822-7c4a79a30c7d,38b2d666-ac94-45a0-8b43-cb967dc7016d,a65f0168-ab54-4e57-9ae9-40e3ec36bbba,2025-07-27T02:04:16.336160,special_attack,stage_06,city,quest_060,skill_021,33,32
fa0bafe4-44ab-4dfc-8de9-12e0c7d7733d,1c55cd7a-d782-4e08-bbf5-90fc6940c178,00909f26-b7b7-42c6-a4e3-ba5aae15ce5c,2025-08-05T13:26:53.336160,attack,stage_02,castle,quest_033,skill_047,45,15
a0f24620-d3aa-4e25-81ad-fb73a21d281d,91eb5cdb-bcd6-43b1-8fdb-9cc61c0dcc50,b874878a-f4df-459d-a144-f6650cc2d46e,2025-07-28T23:00:47.336160,jump,stage_03,city,quest_042,skill_020,68,24
93b87237-1eaa-4282-a28e-2d34ea6983ca,1989d307-9afb-42c2-b826-701ba3015f60,01a9d7ce-7f7b-4c6e-a699-1bbe810180ec,2025-08-03T06:55:06.336160,defend,stage_10,mountain,quest_080,skill_016,89,50
e59f9b62-1c4f-4a79-8c3e-9f9535922081,a62bcc0f-cb4b-492e-8f45-bbbf08ab376e,5dea5545-5728-45e6-af7a-e6df9efb0984,2025-07-31T13:35:19.336160,collect,stage_04,castle,quest_086,skill_008,49,23
f68278a8-b649-4d65-909c-744b96d7c418,dfb6c24d-affb-4d6b-8056-0a79dc3766a6,5ccbf239-c8ef-4562-83c1-bec6b3f2de28,2025-07-12T04:59:14.336160,jump,stage_05,castle,quest_038,skill_010,30,27
d75e6685-8616-4cfa-9789-f6f8252b4067,8effbe46-1408-4396-8592-ab56913c9e01,c685c1f1-88c0-4f10-aee0-934fb6d1123d,2025-07-23T20:21:21.336160,jump,stage_01,castle,quest_028,skill_027,11,6
3da8b54f-efc3-43d8-a562-1a19eb32b1f3,7f0625be-fa04-4393-9196-05fc3f12cfb1,f7d21ef6-f4e8-46bd-a5dc-4751d706f2a3,2025-07-24T02:42:19.336160,attack,stage_02,desert,quest_017,skill_049,89,12
6c9b7067-acca-4531-849b-f5d3f2b87db0,acb03cb8-16d5-4952-81a0-e1f5578c6224,37b602cb-dd73-4c09-ad40-9650f2ad2407,2025-07-26T09:36:03.336160,move,stage_05,mountain,quest_097,skill_007,72,35
2c875fe2-7cd6-4f13-8994-0376a3fcbbb0,294c377b-d7a3-4453-b35e-17175431d613,faccbfb3-2da3-4bfe-9887-b50c16d84673,2025-07-16T16:17:53.336160,defend,stage_06,desert,quest_066,skill_019,34,31
097c1d28-0966-48fe-a85e-669d0d2b3ee2,c454ebf8-38b0-4585-a023-8a7b38a26799,a8e4437a-6fd3-4b61-ad07-ea342eb9e057,2025-07-25T15:03:30.336160,collect,stage_02,city,quest_056,skill_001,87,11
7fad18a4-3614-437c-badb-1d670ff1d851,a3ff9047-0b88-4233-b963-497c760e7e43,e99ddeb3-c1fd-490d-b210-6cab851ea4d4,2025-07-19T23:59:49.336160,defend,stage_06,dungeon,quest_007,skill_042,36,34
912fc3f2-8e98-4b11-9f45-d6c1e424827b,198bc241-e4a2-462d-903f-761f1340486e,654aeb38-6c26-4226-b02d-9c3954743786,2025-07-14T05:00:39.336160,attack,stage_02,city,quest_095,skill_003,55,18
e055c006-0e23-43fe-bead-e7fe08abc2a6,11438f0e-660e-4c5f-97d1-06b323143449,80c4ea05-fc30-4547-acdc-03dfa94d2eb8,2025-07-22T22:36:33.336160,attack,stage_01,forest,quest_010,skill_024,96,12
4d3185ed-3623-4ec7-82ea-f338fab2bea4,453c5e25-c54b-445e-99bb-95def868dc10,eefcb859-2d2b-475a-9c1c-a2942d02aefa,2025-07-24T08:24:45.336160,attack,stage_04,dungeon,quest_055,skill_023,78,23
340cc9d2-82e3-444a-b552-5758f2ecad9a,d6480f02-9fe0-4a8a-9cac-7ab9ca83bc8d,e798535f-d7c3-4b06-81c0-0b708ec145ec,2025-07-27T06:06:14.336160,move,stage_01,castle,quest_049,skill_005,74,6
a7c92e7d-131d-45f2-a722-037f57b98fc6,df4def4a-a304-45f4-b7f0-4e7313b0eee4,acaec249-4ac4-4a9f-b61b-83c547c36c76,2025-07-30T10:47:44.336160,attack,stage_01,dungeon,quest_057,skill_038,45,8
a0b61637-01ad-4574-b116-8ff22450f4a7,ccf4155a-78fd-4607-b128-a99d1b07fe6b,e3c17a40-d2c3-476f-9837-e5d81a96471f,2025-07-18T10:23:05.336160,move,stage_02,castle,quest_046,skill_019,73,16
6d579f41-b45c-4041-8bb0-66346a0ef7ac,fbfd5bd5-9236-4ba7-97e9-4f71267a58e0,928022d4-fbfb-453a-b7f3-ad1ab1f61a75,2025-07-30T15:44:30.336160,jump,stage_02,dungeon,quest_067,skill_015,30,13
b3f0e566-b9cb-4fd8-b12b-1df3cfc6412b,9831a0ea-1ec8-4bd6-a5f1-680aeb14bd6f,f10cec22-78a8-4606-a25b-fba7bd70af4f,2025-07-27T08:36:39.336160,ultimate,stage_10,forest,quest_021,skill_033,90,50
e5577c83-9a41-4e60-9a05-0c5f44db8a44,9fce7dfe-1f71-450d-9b67-2b17873c12a8,2f16c899-b225-43e8-a1f6-0b425aaafd34,2025-07-17T06:25:41.336160,move,stage_02,city,quest_061,skill_045,13,12
0e497702-2d78-4ca9-a826-527afc3296e2,e64b6c13-196c-4129-a9bf-4eda8b0f8c44,979a13fd-30ec-4465-bbb3-4cf62aea559d,2025-07-13T03:53:10.336160,jump,stage_05,city,quest_083,skill_008,68,35
bbd7de2f-1180-4559-b6b8-011445b53701,2ae186d3-a8f2-4e78-b63b-b4616eb98661,204be951-33d0-44e5-85c4-ce9b7adfa29a,2025-07-14T10:40:25.336160,jump,stage_05,city,quest_056,skill_008,29,27
696972cc-9cdb-485d-af9c-9bfd561b2a52,dee7b126-9b68-470f-9730-d74ab1c0b25d,e7ee25e3-7ec3-4640-b38b-4b700c77f757,2025-07-16T19:59:36.336160,defend,stage_08,castle,quest_034,skill_020,23,46
63dd9e66-6b25-4aeb-a28f-8b59ec33adab,87cf54a0-ddfc-452a-ab26-78567319e4de,8cd0a292-0fa1-44e7-99ab-63c31b258ea5,2025-07-20T19:43:33.336160,attack,stage_04,city,quest_043,skill_039,77,23
